GAME_ID,HOME_TEAM_ID,SEASON,TEAM_ID_home,TEAM_ID_away,WINS
22100667,1610612744,2021,1610612744,1610612765,1
22100654,1610612738,2021,1610612738,1610612740,1
22100655,1610612752,2021,1610612752,1610612766,0
22100656,1610612764,2021,1610612764,1610612755,1
22100657,1610612739,2021,1610612739,1610612751,1
22100658,1610612763,2021,1610612763,1610612741,1
22100659,1610612746,2021,1610612746,1610612754,1
22100660,1610612737,2021,1610612737,1610612749,1
22100661,1610612753,2021,1610612753,1610612757,0
22100662,1610612748,2021,1610612748,1610612761,1
22100663,1610612742,2021,1610612742,1610612760,1
22100664,1610612759,2021,1610612759,1610612756,0
22100665,1610612747,2021,1610612747,1610612762,1
22100617,1610612765,2021,1610612765,1610612756,0
22100651,1610612758,2021,1610612758,1610612745,0
22100652,1610612750,2021,1610612750,1610612744,1
22100653,1610612743,2021,1610612743,1610612762,0
22100641,1610612749,2021,1610612749,1610612761,0
22100642,1610612764,2021,1610612764,1610612757,0
22100643,1610612737,2021,1610612737,1610612752,0
22100644,1610612751,2021,1610612751,1610612740,1
22100645,1610612748,2021,1610612748,1610612755,0
22100646,1610612760,2021,1610612760,1610612739,0
22100647,1610612738,2021,1610612738,1610612741,1
22100648,1610612759,2021,1610612759,1610612746,1
22100649,1610612743,2021,1610612743,1610612747,1
22100650,1610612742,2021,1610612742,1610612753,1
22100632,1610612766,2021,1610612766,1610612753,0
22100633,1610612765,2021,1610612765,1610612761,1
22100634,1610612754,2021,1610612754,1610612756,0
22100635,1610612755,2021,1610612755,1610612738,1
22100637,1610612741,2021,1610612741,1610612744,0
22100636,1610612748,2021,1610612748,1610612737,1
22100638,1610612759,2021,1610612759,1610612739,0
22100639,1610612763,2021,1610612763,1610612742,0
22100640,1610612758,2021,1610612758,1610612745,1
22100627,1610612749,2021,1610612749,1610612744,1
22100628,1610612763,2021,1610612763,1610612750,1
22100629,1610612740,2021,1610612740,1610612746,1
22100630,1610612751,2021,1610612751,1610612760,0
22100631,1610612743,2021,1610612743,1610612757,1
22100618,1610612754,2021,1610612754,1610612738,0
22100619,1610612755,2021,1610612755,1610612766,0
22100620,1610612764,2021,1610612764,1610612753,1
22100621,1610612737,2021,1610612737,1610612748,0
22100622,1610612752,2021,1610612752,1610612742,1
22100623,1610612759,2021,1610612759,1610612745,0
22100624,1610612762,2021,1610612762,1610612739,0
22100625,1610612741,2021,1610612741,1610612751,0
22100626,1610612758,2021,1610612758,1610612747,1
22100612,1610612764,2021,1610612764,1610612760,1
22100613,1610612761,2021,1610612761,1610612756,0
22100415,1610612741,2021,1610612741,1610612765,1
22100614,1610612763,2021,1610612763,1610612744,1
22100615,1610612740,2021,1610612740,1610612750,1
22100616,1610612746,2021,1610612746,1610612743,1
22100607,1610612766,2021,1610612766,1610612749,1
22100608,1610612765,2021,1610612765,1610612762,1
22100609,1610612738,2021,1610612738,1610612754,1
22100610,1610612752,2021,1610612752,1610612759,1
22100711,1610612745,2021,1610612745,1610612755,0
22100486,1610612757,2021,1610612757,1610612751,1
22100611,1610612758,2021,1610612758,1610612739,0
22100602,1610612751,2021,1610612751,1610612759,1
22100597,1610612746,2021,1610612746,1610612737,1
22100598,1610612753,2021,1610612753,1610612764,0
22100599,1610612761,2021,1610612761,1610612740,1
22100600,1610612745,2021,1610612745,1610612750,0
22100601,1610612760,2021,1610612760,1610612743,0
22100603,1610612742,2021,1610612742,1610612741,1
22100604,1610612744,2021,1610612744,1610612739,1
22100605,1610612757,2021,1610612757,1610612758,1
22100606,1610612747,2021,1610612747,1610612763,0
22100591,1610612746,2021,1610612746,1610612763,0
